4130 189;
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195194
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001100001100000001101011111111111111111000001100000011000110011111111;203976
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;196326
110011111111111000111111111111101111111111111101111111111111111111001111111111101100000000011111111111100111111101110001001100010010001111111011111111111111111100011111000100111110011111111;232519
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100011000000000000000000000011111111111111001000110000000000000000000000000;194343
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111100000011111100111111110000000001100001100001111111011111111111111111000001100000011011110011111111;225398
110011111111111000111111111111101111111111111101111111111111000000001111111111101100000000011111111111100111111100000000001101100001001111110011111111111111111000001111011000011001011111111;213373
110011111111111000111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101101000000000000000000001111011111111111111001010000011000000011110011111111;201320
110011111111111000111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101101000001100010100000001111011111111111111001010000011000101011110011111111;207316
110011111111111000111111111111101111111111111101110100000011000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000000000000000000000011111111;200709
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101101000001100010100000001110011111111111111111010001111000101011000011111111;221909
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001101001100000001111011111111111111111000001111010011011110011111111;241493
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100110001111011110000001111011111111111111111001101111110111111110011111111;284824
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;197363
110011111111111000111111111111101111111111111101111111111111000000000001111111101100000000011111111111100111111100000000000000000000001111101011111111111111111000001111000000000110011111111;203608
110011111111111000111111111111101111111111111101111111111111000000000000000001101100000000011111111111100111111100000000000000000000000000000011111111111111111000001111000000000000011111111;204204
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111100010001100010110001111111011111111111111111000101111000101111110011111111;264293
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001110101110000001111011111111111111111000001111101011111110011111111;260588
110011111111111000111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;199554
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195179
110011111111111000111111111101101111111111111101111100000011000000000000000001101111111111100000011111000000011110000000000000000000000000000011111111111111111000000000000000000000011111111;194984
110011111111111000111111111110000011111111111101110100000011000000000001111001100000000000000000011111100111100000000000000000000000000001101011111111111111111000000000000000000110011111111;195849
110011111111111000111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101100100001100001010000001101011111111111111001001001100000010100110011111111;202376
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111101100001101001000001111111011111111111111111011001111010010011110011111111;261012
110011111111111000111111111111101111111111111101111111111111000000000001111001101100000000011111111111111111111100000000000000000000000001110011111111111111111000001111000000011000011111111;207684
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;198666
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195312
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100001001111001110000001111011111111111111111000011111110011111110011111111;272413
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111111111100000000000001100000010000000000011111111111111111000001100000000100000011111111;205639
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;196651
110011111111111000111111111101101111111111111101111111111111111111000000000001101100000000011111111111000000011101101001000000000000000000000011111111111111001010011111000000000000011111111;201568
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;199074
110011111111111000111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101100100000000000000000001101011111111111111001001000011000000000110011111111;200328
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101100100001100000001000001101011111111111111111001001111000000000111011111111;226834
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001100010000000001111011111111111111111000001100000100011110011111111;200838
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;212845
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111111111100000000000001110000100001111101011111111111111111000001100100001000110011111111;215526
110011111111111000111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100100000000000000011111111111111001000001100001000000000011111111;196133
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111111111111111111111111110000000001100110010001111101011111111111111111000001111001100100110011111111;220189
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111111111111111111111111110000000001101011110001111111011111111111111111000001111010111111110011111111;305677
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001100011100000001101011111111111111111000001100000111000110011111111;216997
110011111111111000111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101101000001111000001000001111011111111111111001010000011110000011111011111111;203482
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111111111111111100111111110000000001101011010001111101011111111111111111000001111010110100110011111111;241237
110011111111111000111111111111101111111111111101111111111111000000001110000001101111111111100000011111111111111110000000001100010000000000000011111111111111111000001100000100000000011111111;218213
110011111111111000111111111101101111111111111101110111111111111111001110000001100000000000000000011111000000011101100100001100000100000000000011111111111111001001001100000001000000011111111;196843
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111100100001101111110001111111011111111111111111001001111011111111110011111111;417232
110011111111111000111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100010000000001101011111111111111001000001100000100000110011111111;197313
110011111111111000111111111101101111111111111101110100000011111111001110000001100000000000000000011111000000011101101000001101001000000000000011111111111111001010000000010010000000000000000;194240
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001111100100000001111011111111111111111000001111111001011110011111111;268049
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101100001001100100110000001110011111111111111111000011111001001111000011111111;236534
110011111111111000111111111101101111111111111101111100000011000000000001111001101111111111100000011111000000011110000000000000000000000001101011111111111111111000000000000000000110011111111;198314
110011111111111000111111111111101111111111111101111111111111111111111111111111101100000000011111111111111111111111111100001111101111001111111011111111111111111111001111111011111111011111111;312724
110011111111111000111111111111101111111111111101110111111111000000000000000111100000000000000000011111100111100000000000000000000000001110000011111111111111111000001100000000000000011111111;200854
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111100000011111100111111110000000001100000100001111111011111111111111111000001100000001011110011111111;211839
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001110000100000001111011111111111111111000001111100001011110011111111;237933
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100000100000001111011111111111111111000001111000001011110011111111;228044
110011111111111000111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100010100000000000011111111111111001000001100000101000000011111111;196585
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000001100000000011110011111111;197842
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;200782
110011111111111000111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101110000000000000000000001101011111111111111001100000011000000000110011111111;197906
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000001100000000011000011111111;207305
110011111111111000111111111111101111111111111101111111111111000000000001111001101100000000011111111111100111111100000000000000000000000001111011111111111111111000001111000000011110011111111;210154
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;198097
110011011111111000111111111100000011111111111101110100000011000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111011001000000000000000000000000000000;189996
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;195882
110011111111111000111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101100111001100011100000001111011111111111111001001111111000111011110011111111;218122
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001100000100000001110011111111111111111000001100000001011000011111111;211937
110011111111111000111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100010000000000000011111111111111001000001100000100000000011111111;195911
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001101011000000001110011111111111111111000001100010110011000011111111;226984
110011111111111000111111111100000011111111111101110100000011000000001111111001100000000000000000011111000000000000000000001110001000000001101011111111111111001000000000100010000110011111111;196273
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;196323
110011111111111000111111111101101111111111111101111100000011000000000001111001101100000000011111111111000000011100000000000000000000000001110011111111111111001000000011000000011000011111111;198295
110011111111111000111111111111101111111111111101111111111111111111001111111111101100000000011111111111100111111101100010001100010000001111111011111111111111111000101111000100011110011111111;228277
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001100100000001111101011111111111111111000001100001000000110011111111;209949
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000000000000000000110011111111;196697
110011111111111000111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101110100001100000100000001101011111111111111001101001100000001000110011111111;202954
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111100111111101100010001101000000000001111011111111111111111000101111010000011110011111111;212107
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001100101000000001110011111111111111111000001111001010011000011111111;230144
110011111111111000111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001100000010000000000011111111111111001000000000000000100000000000000;191199
110011111111111000111111111101101111111111111101111100000011000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000000011000000000000011111111;194821
110011111111111000111111111111101111111111111101111111111111111111000001111111101100000000011111111111000000011101100010000000000000001111101011111111111111001000101111000000000110011111111;202839
110011111111111000111111111111101111111111111101111100000011000000001111111001101111111111100000011111111111111110000000001100000010000001110011111111111111111000000000000000111000011111111;208084
110011111111111000111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100000001000001110011111111111111001000001100000000011001011111111;203027
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001110000000000001101011111111111111111000001111100000000110011111111;223420
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;196808
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101101010001110000000000001111011111111111111111010101111100000011110011111111;239370
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001100100000000001111011111111111111111000001111001000011110011111111;210456
110011111111111000111111111111101111111111111101111111111111000000001111111111101100000000011111111111111111111100000000001100011100001111111011111111111111111000001111000111011110011111111;248679
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;194912
110011111111111000111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001100000001000000000011111111111111001000000000000000000001000000000;191661
110011111111111000111111111111101111111111111101110111111111111111001110000001100000000000000000011111100111111101101000001101110100000000000011111111111111111010001100011101000000011111111;214007
110011111111111000111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101111001001100101000000001101011111111111111001110011100001010000110011111111;207404
110011111111111000111111111111101111111111111101110111111111111111001110000001100000000000000000011111100111111101100001001101000001000000000011111111111111111000011100010000000001011111111;201841
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111101010001101110010000001101011111111111111111010101111011100100110011111111;261138
110011111111111000111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101100100000000000000000001101011111111111111001001000000000000000110011111111;195830
110011111111111000111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001101000010000000000011111111111111001000001111010000100000011111111;204313
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001100100000000001101011111111111111111000001111001000000110011111111;216894
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001110010100000001111011111111111111111000001111100101011110011111111;275655
110011111111111000111111111111101111111111111101111111111111000000000001111001101100000000011111111111100111111100000000000000000000000001111011111111111111111000001111000000011110011111111;215488
110011111111111000111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001101100000000000000011111111111111001000000000011000000000000000000;192096
110011111111111000111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101100100001100000001000001110011111111111111001001001100000000011001011111111;208135
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111111010001101011111001111111011111111111111111110101111010111111111011111111;299754
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;198734
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000001100000000000000011111111;205774
110011111111111000111111111111101111111111111101110111111111111111001111111001100000000000000000011111111111111101100010001101100000000001111011111111111111111000101100011000011110011111111;228231
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111000000000000000000001100100000001111101011111111111111001000001100001000000110011111111;204601
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111100000011111100111111110000000001101010100000001111011111110111111111000001100010101011110011111111;217717
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001100100000000001110011111110111111111000001100001000011000011111111;212187
110011111111111000111111111101101111111111111101110100000011111111001111111001100000000000000000011111000000011101110100001100000001000001101011111111111111001101000000000000000111011111111;199615
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;197046
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111111111100000000000001101010010000000000011111111111111111000001100010100100000011111111;213243
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100001001000001111011111111111111111000001111000010011111011111111;219773
110011111111111000111111111101101111111111111101110100000011111111001111111001100000000000000000011111000000011101101000001100010000000001101011111111111111001010000000000100000110011111111;197041
110011111111111000111111111101101111111111111101111100000011000000000001111001101100000000011111111111000000011100000000000000000000000001110011111111111111001000000011000000011000011111111;198274
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;198104
110011111111111000111111111111101111111111111101110100000011111111000001111001100000000000000000011111111111111101101000000000000000000001110011111111111111111010000000000000011000011111111;202667
110011111111111000111111111111101111111111111101110111111111111111000000000111100000000000000000011111000000011101101000000000000000001110000011111111111111001010001100000000000000011111111;197719
110011111111111000111111111111101111111111111101110111111111111111000000000001100000000000000000011111111111111101100001000000000000000000000011111111111111111000011100000000000000011111111;205124
110011111111111000111111111111101111111111111101111111111111000000001110000001101111111111100000011111100111111110000000001110011100000000000011111111111111111000001100100111000000011111111;225143
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111111111100000000000000000000000000001111011111111111111111000001100000000011110011111111;213231
110011111111111000111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;196619
110011111111111000111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;197169
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197289
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001101000101000001110011111111111111111000001100010001011001011111111;218954
110011111111111000111111111101101111111111111101110111111111111111001110000001100000000000000000011111000000011101100001001100000100000000000011111111111111001000011100000001000000011111111;198846
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001110110001001111111011111111111111111000001100101100011111011111111;215038
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111100111111111100100001110010010001111101011111111111111111001001111100100100110011111111;260253
110011111111111000111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101100100001101010001000001111011111111111111001001000011010100011111011111111;203805
110011111111111000111111111111101111111111111101111111111111000000001110000001101100000000011111111111100111111100000000001100100000000000000011111111111111111000001111001000000000011111111;208447
110011111111111000111111111101101111111111111101111100000011000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000000011000000000000011111111;194754
110011111111111000111111111101101111111111111101111100000011000000001110000001101100000000011111111111000000011100000000001100010001000000000011111111111111001000000011000100000001011111111;196824
110011111111111000111111111111101111111111111101111111111111000000001110000001101100000000011111111111111111111100000000001101001000000000000011111111111111111000001111010010000000011111111;205868
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;199362
110011111111111000111111111101101111111111111101111111111111000000000001111001101100000000011111111111000000011100000000000000000000000001111011111111111111001000001111000000011110011111111;202149
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000001100000000000000011111111;206163
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100010000000000000000000000011111111111111001000100000000000000000000000000;192786
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001101100010000001110011111110111111111000001100011000111000011111111;208973
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100001100000001101011111111111111111000001111000011000110011111111;225464
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197682
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100010001101000000000001110011111111111111111000101111010000011000011111111;247395
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100110100000001111011111111111111111000001111001101011110011111111;234653
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;205022
110011111111111000111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101110000000000000000000001101011111111111111001100000000000000000110011111111;196545
110011111111111000111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001110000000000000000011111111111111001000001111100000000000011111111;198805
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197029
110011111111111000111111111111101111111111111101111111111111000000001111111001101111111111100000011111111111111110000000001101000000000001110011111111111111111000001100010000011000011111111;205458
110011111111111000111111111100000011111111111101110100000011000000001111111001100000000000000000011111000000000000000000001100000100000001110011111111111111001000000000000001011000011111111;195416
110011111111111000111111111111101111111111111101110111111111000000001110000111100000000000000000011111100111100000000000001100000010001110000011111111111111111000001100000000100000011111111;203905
110011111111111000111111111111101111111111111101111111111111111111001111111111101100000000011111111111111111111101101000001100001000001111101011111111111111111010001111000010000110011111111;218182
110011111111111000111111111111101111111111111101111111111111000000000000000111101111111111100000011111111111111110000000000000000000001110000011111111111111111000001100000000000000011111111;204179
110011111111111000111111111111101111111111111101111111111111000000001110000111101111111111100000011111100111111110000000001100000100001110000011111111111111111000001100000001000000011111111;207988
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;196948
110011111111111000111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100001000000001110011111111111111001000001100000010011000011111111;199736
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111100111100000000000000000000000000001111011111111111111111000001100000000011110011111111;209771
110011111111111000111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001110000000000000000011111111111111001000001100100000000000011111111;195827
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195219
110011111111111000111111111111101111111111111101110111111111000000000000000111100000000000000000011111100111100000000000000000000000001110000011111111111111111000001100000000000000011111111;201079
110011111111111000111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;199169
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111100111100000000000000000000000000001101011111111111111111000001100000000000110011111111;200674
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101110000000000000000000000000011111111111111001100000000000000000000000000000;193413
110011111111111000111111111101101111111111111101111100000011000000001111111001101100000000011111111111000000011100000000001101000000000001101011111111111111001000000011010000000110011111111;197372
110011111111111000111111111111101111111111111101111111111111000000001110000001101100000000011111111111100111111100000000001110100100000000000011111111111111111000001111101001000000011111111;216380
110011111111111000111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101101100000000000000000001111011111111111111001011000011000000011110011111111;207650
110011111111111000111111111111101111111111111101111111111111111111001110000001101100000000011111111111100111111101110000001100010000000000000011111110111111111100001111000100000000011111111;207011
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111110000001101010000001111101011111111111111111100001111010100000110011111111;224445
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000000000000000000110011111111;196206
110011111111111000111111111111101111111111111101111111111111111111001111111111101100000000011111111111111111111101100100001101100111001111111011111111111111111001001111011001111111011111111;276830
110011111111111000111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101110110001100001010000001111011111111111111001101101111000010111110011111111;229711
110011111111111000111111111111101111111111111101111111111111000000001110000001101100000000011111111111111111111100000000001100001010000000000011111111111111111000001111000010100000011111111;244659
110011111111111000111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001110000000000001110011111111111111111000001100100000011000011111111;212202
110011111111111000111111111111101111111111111101111111111111000000001110000001101111111111111111111111100111111110000000001111000010000000000011111111111111111000001111110000100000011111111;223472
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111110000001110101110000001101011111111111111111100001111101011100110011111111;239725
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;202661
110011111111111000111111111101101111111111111101111111111111000000000001111001101100000000011111111111000000011100000000000000000000000001101011111111111111001000001111000000000110011111111;199636
110011111111111000111111111111101111111111111101111111111111000000000000000001101100000000011111111111100111111100000000000000000000000000000011111111111111111000001111000000000000011111111;197794
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111100000011111111111111111110100001101110100000001110011111111111111111101001100011101011000011111111;270328
110011111111111000111111111111101111111111111101111111111111111111001110000001101111111111100000011111111111111111101100001110101100000000000011111111111111111011001100101011000000011111111;241515
110011111111111000111111111111101111111111111101110111111111000000001110000111100000000000000000011111100111100000000000001100001000001110000011111111111111111000001100000010000000011111111;209236
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111100000011111100111111110000000001110110010001111101011111111111111111000001100101100100110011111111;215052
110011111111111000111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001100100000000000000011111111111111001000001111001000000000011111111;197789
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;196950
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100100001100010011000001111011111111111111111001001111000100111111011111111;248760
110011111111111000111111111111101111111111111101111100000011000000000001111001101100000000011111111111100111111100000000000000000000000001101011111111111111111000000011000000000110011111111;198070
110011111111111000111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100010000000000000011111111111111001000001100000100000000011111111;197646
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101101000000000000000000000000011111111111111001010000000000000000000000000000;192957
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111110010001100111101000001110011111111111111111100101111001111011001011111111;262021
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101101000000000000000000000000011111111111111001010000000000000000000000000000;193019
110011111111111000111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;196342
110011111111111000111111111111101111111111111101111111111111000000001111111111101111111111100000011111111111111110000000001110001000001111110011111111111111111000001100100010011000011111111;238435
110011111111111000111111111111101111111111111101111111111111000000001110000001101111111111100000011111111111111110000000001110000000000000000011111111111111111000001100100000000000011111111;215612
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111100000011111100111111111101000001100001001000001111011111111111111111010001100000010011111011111111;245350
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001100010010001111101011111111111111111000001100000100100110011111111;212913
110011111111111000111111111101101111111111111101111111111111111111000001111001101100000000011111111111000000011101101100000000000000000001101011111111111111001011001111000000000110011111111;201647
110011111111111000111111111101101111111111111101111100000011000000000001111001101100000000011111111111000000011100000000000000000000000001110011111111111111001000000011000000011000011111111;197525
110011111111111000111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001100000001000000000011111111111111001000000000000000000001000000000;191738
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100001111000001101011111111111111111000001111000011100111011111111;220786
110011111111111000111111111101101111111111111101111100000011000000001111111001101100000000011111111111000000011100000000001100000011000001101011111111111111001000000011000000100111011111111;201722
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111111111100000000000000000000000000001101011111111111111111000001100000000000110011111111;198725
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000000000000000000110011111111;196630
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101101000000000000000000000000011111111111111001010000000000000000000000000000;192857
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111101001001111111110001111111011111111111111111010011111111111111110011111111;323479
110011111111111000111111111101101111111111111101111111111111000000001111111001101100000000011111111111000000011100000000001100000001000001101011111111111111001000001111000000000111011111111;204207
110011111111111000111111111111101111111111111101111100000011000000000001111001101100000000011111111111111111111100000000000000000000000001110011111111111111111000000011000000011000011111111;213338
110011111111111000111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101100100001100011100000001111011111111111111111001001111000111011110011111111;308845
110011111111111000111111111111101111111111111101111111111111000000001110000111101100000000011111111111111111111100000000001100000100001110000011111111111111111000001111000001000000011111111;216131
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100010000000000000000000000011111111111111001000100000000000000000000000000;192886
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195496
110011111111111000111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001101010100001111101011111111111111111000001100010101000110011111111;217823
